根词名称,行业词数量,长尾词数量
鱼塘养殖,253,3757
日本对虾,155,793
利洋水产,101,508
水产品加工,204,3725
絮团,106,859
鲍鱼养殖,200,1645
台湾泥鳅苗,204,559
鲟鱼养殖,193,1938
水产养殖招聘,237,989
南美白对虾苗,228,963
稻虾,536,15265
青虾养殖,229,1392
鳜鱼养殖,197,1082
虎斑乌贼,98,282
水产养殖专业,120,2467
虹彩病毒,86,389
鱼的养殖技术,629,4691
烂身,163,3227
鱼类养殖,221,2584
养黑鱼,254,4581
培藻,239,5113
空胃,95,6484
亲虾,95,1070
海产品批发,113,3119
龟鳖养殖,98,970
大闸蟹养殖,195,2349
水产品养殖,168,1997
中国对虾,130,946
鳗鱼价格,162,988
泥鳅养殖基地,129,1212
虾价,450,4494
淡水虾养殖,405,2496
小龙虾虾苗,692,6360
全雄,27,2602
龙虾种苗,180,1921
土池,92,2139
种虾,441,9082
小龙虾种苗,92,602
斑节,363,6690
冬棚,65,4163
桂鱼养殖,142,914
淡水鱼价格,186,1018
黄颡鱼苗,100,363
中国水产网,62,218
鲶鱼养殖,174,1189
锚头蚤,67,759
花鳗,179,1393
寸苗,98,1462
青鱼养殖,138,958
龙虾苗批发,101,1500
鳝鱼养殖,122,1618
桂花鱼养殖,111,546
养虾场,66,508
养殖鱼类,221,2584
罗非鱼批发,98,492
锯缘青蟹,57,421
梭子蟹养殖,140,1013
对虾养殖技术,184,769
白蕉海鲈,51,287
转肝期,55,405
娃娃鱼养殖,130,2170
石斑鱼饲料,44,175
牛蛙养殖,94,4534
台湾大泥鳅,80,279
河豚养殖,124,1606
草鱼苗价格,90,437
塘水,1166,53057
养殖面积,135,1425
水科院,81,6360
鳜鱼价格,89,439
加州鲈鱼苗,57,282
水瘪子,22,142
翘嘴鱼苗,99,323
渔医,34,248
蟹塘水,209,1243
大黄鱼养殖,88,620
养鱼网箱,43,394
黄颡鱼价格,59,221
养殖鲟鱼,193,1938
虾棚,668,3585
淡水龙虾养殖,107,658
牛蛙价格,95,1618
养鳗,91,756
通威股份,20,1488
美洲鳗,42,174
台鳅,1042,4073
中国水产科,116,671
翔泰,25,7288
麦康森,30,342
鳗鳅,58,590
挂脏,40,2897
草虾养殖,64,325
鱼种苗,113,557
虾的养殖技术,834,5469
中国水科院,32,1057
中国水产学会,27,156
泥鳅苗价格,105,402
脊尾,32,7078
长江水产研究所,31,215
叉尾鱼苗,78,222
出塘,576,79877
攀鲈鱼苗,31,77
黄骨鱼苗,42,233
铁虾,76,2420
病鱼,1691,40229
虾病,786,9767
伊乐草,79,594
孤菌,34,695
渔用,59,2406
蟹塘用,97,943
白尾病,19,196
龟市,51,5789
乌鱼养殖,43,590
虾种,441,9082
腐殖酸钠,23,1378
螃蟹养殖技术,67,487
鱼虱病,18,106
塘肥,117,947
水产资源,25,508
金鲳鱼价格,38,158
水产学报,29,325
肝胞虫,47,265
蟹塘里,98,1313
放苗后,46,537
龙虾怎么养殖,114,1520
水产批发网,27,155
标苗,106,4175
大鲵养殖,37,825
收虾,161,3418
澳洲龙虾养殖,177,1256
烂腮病,35,251
渔愉,42,168
鲤鱼苗批发,31,462
北京市水产,28,265
山东省水产,43,660
龙虾种,210,3825
神爽,19,2953
沙锥鱼,31,210
龙虾苗价格,96,820
对虾的价格,438,1669
斑点叉尾鱼,32,229
淡水鲈鱼养殖,45,199
塘养,1228,21134
黄鱼养殖,163,1289
渔商,26,612
带鱼养殖,76,1962
吐肠,40,33999
易敢峰,17,67
淡水白鲳鱼苗,23,42
海鲈鱼养殖,30,145
青虾养殖技术,35,221
对虾批发市场,20,136
泰缘,16,10636
虎纹蛙养殖,25,279
天马科技,15,2137
罗氏沼虾虾苗,152,380
养鳝,23,1002
卵囊藻,14,171
海鲈鱼价格,37,193
黄腮,30,544
河道养鱼,35,836
养渔,28,717
出塘价,17,196
桂鱼鱼苗,25,106
成虾,45,3538
养龙虾技术,95,879
存塘量,14,44
隐核虫,18,100
世华会,9,1021
偷死病,22,73
精养池,37,419
黑鱼种苗,14,33
藻相,21,284
产虾,160,5398
农业部渔业,44,838
虾游塘,96,382
胞虫,81,7323
暴血停,14,134
水产大学,169,3877
罗虾,1626,14805
水产养殖网箱,12,70
优鲈,11,109
养鱼户,20,1054
晒塘,16,501
网箱养殖黄鳝,33,319
联鲲,9,114
信豚,10,884
黑鳃病,19,118
河虾养殖技术,20,120
弧菌检测,28,435
罗非鱼苗批发,16,88
深水网箱养殖,15,205
水库网箱养殖,18,262
速解安,14,70
水瘪,39,400
鳝鱼养殖技术,23,185
虾拉白,33,219
土塘养,56,383
罗非鱼苗价格,20,95
龟业,26,1664
培水,48,37610
塘放,180,7205
谭健标,13,49
淡水白鲳养殖,18,56
网箱养黄鳝,23,243
龙虾怎样养殖,38,406
黄骨鱼鱼苗,14,62
全效底,9,74
养藻,206,7283
虾农,214,9108
七星鳢,9,99
鱼烂身,74,951
病虾,786,9767
龙虾人工养殖,29,242
氧速保,11,32
慢料,59,4047
虾业,129,2778
轮捕,18,935
鲈苗,39,230
淡水小龙虾苗,36,172
小龙虾苗价格,45,410
虎龙斑,26,283
河蟹养殖技术,39,264
养殖黄鳝技术,95,881
雷霁霖,10,22
螺蛳养殖,21,473
青鱼苗批发,10,58
养龙虾怎么养,204,3062
怎么养龙虾,204,3062
欧鳗,51,499
虾烂,59,1994
塘水浑,93,1176
工虾,83,1760
淡水鳗鱼养殖,10,72
补菌,7,1492
黄爵,8,1565
白鳃病,4,32
水倒藻,24,94
利饵,12,259
赤鳍病,8,16
龙虾供应,42,575
盱眙龙虾苗,23,129
对虾养殖成本,15,94
养草鱼技术,36,280
藻毒,75,4001
鲫苗,464,3097
郑石轩,6,56
养黄鳝技术,20,261
龙虾如何养殖,31,558
养农虾,44,1209
郭异忠,7,24
鳗业,14,200
苗养,515,33776
朝苗,30,4337
鲤春,7,505
成永旭,6,77
渔获量,6,92
黑腮病,8,90
水库养鱼技术,8,64
林虾,62,5868
蓝藻怎么处理,11,177
太阳鱼鱼苗,9,24
水锦洋,6,66
草鱼鱼苗价格,13,94
黄颡鱼苗批发,6,32
养塘,1228,21134
精养塘,35,491
鱼类养殖技术,12,131
黄善养殖,12,130
养海期,6,114
童国兵,6,82
谢骏,4,1491
龙虾技术,460,4584
肠胞虫,29,160
虾断,85,2694
虾蟹料,51,504
稻田河蟹养殖,12,85
利洋氧速,5,12
排塘,12,3193
苗黑身,10,77
巴沙鱼价格,8,159
底氧,109,9422
北参南养,6,18
鱼腮病,54,347
红鳃病,7,70
于书洲,5,13791
苗标,106,4175
肖放,5,5128
黄鳝泥鳅养殖,45,367
泛池,6,62
渔生堂,5,36
鲈料,29,255
养龙虾赚钱吗,14,130
温室养殖甲鱼,15,201
水产论文,32,970
肿嘴病,6,620
肥不起,6,351
六控底,7,33
脆肉鲩鱼苗,6,20
渔博,255,2454
黑斑蛙养殖,5,743
标粗苗,78,255
小龙虾好养吗,7,54
肠孢虫,25,48
泥鳅苗种价格,4,8
蟹塘底,32,182
白腮病,6,62
蒋霞敏,4,48
鲈烂身,7,36
桂鱼苗养殖,8,29
莫虾,46,2016
鱼烂皮,42,558
水产致富网,5,21
蛙料,45,5144
翟季敏,4,7
稻渔共作,4,30
盘锦河蟹苗,9,54
陈煌奇,4,31
河蟹苗价格,5,34
塘套,84,4795
蟹塘套,23,128
鳗苗网,20,64
乐碧净,4,40
怎么养殖龙虾,114,1520
五壳,7,10276
陈乃松,3,33
淡水龙虾价格,20,81
蚌苗,26,1436
苗烂身,6,40
硬池,4,1024
鱼渔愉,38,137
盛昌龟业,2,12
石琼,3,3156
陈再忠,3,39
红尾红须,19,177
董燕声,3,12
蟹种,53,4197
科那湾,3,14
鱼腮霉,11,25
林瑞强,3,152
养殖鱼技术,629,4691
渔稻,21,1471
蟹塘虫,116,673
胡裕松,3,6
虾肥,596,17578
病蟹,192,3274
鲈塘,20,392
裂头病,3,720
宋继宝,3,46
玉米价格,1,28638
虾藻,598,8736
海南鱼种,26,198
黄善苗,8,107
桂花鱼苗价格,14,67
中倒藻,2,11
外塘甲,0,19
节王,64,25118
投虾料,53,327
澳虾,947,16895
黄鳃病,7,48
改底机,4,41
底垢净,1,61
虾套,226,4058
投苗量,10,72
熟身,3,5283
稻养,303,9442
鱼体色,12,1439
桃拉症,6,20
爆血病,13,79
大连水产网,1,11
宋怿,2,36
求购鲫鱼苗,8,29
后游塘,5,171
鲁方学,2,29
放苗时,6,107
底毒消,1,21
投饲量,8,116
金鲳鱼的价格,38,158
诺碧清,3,53
董在杰,3,9760
渔技,3,354
水难肥,14,118
渔业养殖技术,4,129
苗企,25,9197
赵宪勇,2,22
养脆,16,579
搭冬棚,5,93
投苗前,2,31
鱼亩,217,5666
冬造,2,1264
台吃料,10,188
萧锡延,2,4
虾肠胞,25,83
苗入,9,3900
鱼霉腮病,3,4
严兴洪,2,23
斑苗,447,8093
养罗虾,149,648
泰蛙苗,3,8
田全海,0,47
笋壳鱼苗价格,5,18
广西养殖网,10,90
塘虫,419,6223
赤鳍,11,71
白志毅,2,22
冰鲜宝,8,340
虾亩,297,6570
鲈烂,11,63
割伊乐,11,74
底毒净,4,118
冬虾,59,1052
测虾,82,1225
泥秋养殖,6,64
渔管会,1,66
存塘,17,596
防倒藻,16,44
李水彬,1,104
郭根喜,2,21
放苗量,2,12
益虾,123,2761
渔病,3,266
谢朝君,0,26
建虾,50,1768
危起伟,2,28
安改底,4,47
养斑,204,14172
脊尾白,29,220
蟹塘长,6,57
标粗场,3,13
谭洪新,2,31
秋虾,4,510
唐启升,2,40
苗料,228,11727
崔利锋,2,19
蟹塘生,3,28
海芙特,3,85
苗投,111,1585
入塘,7,2378
收鲈,1,11
养石班鱼,3,45
鱼价会,14,145
顾继锐,1,2
澎泽鲫,7,35
鱼涨,57,7875
鳗鱼苗批发,3,40
养黄骨,32,481
烂肢,2,1292
改虾,140,1838
投苗后,7,68
吻匙鲟,117,826
塘里种,9,684
渔管,5,548
茂虾,81,1046
鳗苗入,1,4
批虾,2196,29586
邴旭文,1,7
冯依才,1,3
虾放苗,285,2446
虾康,47,2274
石班苗,10,78
氧速,15,2158
小塘养,4,106
产鳗,7,123
改底剂,13,87
冰鲜料,36,31
渔协,14,67
外塘养,13,219
池鳗,40,67
料虾,2462,7597
潘澎,2,29
造虾,26,644
国渔,12,719
徐跑,2,3627
柳正,2,2433
高汉辉,1,57
漂参,3,56
徐奇友,2,15
叶乃好,1,25
郑会方,2,18
邹桂伟,2,6
omarsa,3,13
黄宝善,3,192
淹洞,8,86
渔仁堂,5,61
虾放白,11,557
泥丁苗,3,44
卵涡,6,56
亚硝高,5,100
蟹塘白,16,66
团鱼养殖,11,293
推水式,8,140
从放苗,2,17
顾志敏,4,92
鱼黑,103,70551
刚放苗,19,277
投虾,124,1467
省龟,11,1090
低鱼,17,7306
蒋火金,2,35
苗虾,4144,31705
日国蟹,6,28
苗塘,269,4322
鲈养,42,464
郭远明,3,266
塘水白,10,222
囤养,5,107
烂市,6,2811
鲶怀,7,240
缺虾,7,268
退壳期,2,25
虾市,128,8391
