根词名称,行业词数量,长尾词数量
探测器,10359,132949
开关电源,5273,118279
热电偶,8869,58009
cod,5646,204506
晶振,4763,75337
液相,9977,136833
滤芯,9429,492784
接触器,9475,149557
净化,13738,678330
蝶阀,13021,76132
安全阀,7624,79541
光学,7426,375458
安防,6030,317496
污水处理,9375,434932
采样,9129,186556
机电,15415,2506363
除尘,22991,282500
油泵,9937,348416
矿用,5603,77843
制备,3648,260777
焊机,13679,432185
温度计,7703,148777
水处理,21014,701575
色谱,27858,253110
搅拌机,6734,133059
恒温,16304,201243
配电箱,5995,225342
数显,7400,54279
粉尘,5947,171084
防雷,7119,252234
负载,5335,181106
电流互感器,6297,62513
减压阀,8499,70085
除尘器,12175,105897
温控器,6064,99302
色谱柱,8174,50167
光谱,16631,200617
仪器仪表,5510,34756
调节阀,9229,59434
联轴器,7417,65702
控制系统,4636,190317
干燥,18970,665738
臭氧,6887,183965
灭菌,8876,174967
插头,4964,414669
耐压,7443,81528
驱动器,5882,218241
机房,5182,362316
电子称,4646,52376
卧式,5395,110651
转子,5947,132235
自吸泵,5628,42475
泵业,3764,78095
扭矩,6629,157048
水分,11625,309572
冷却塔,4271,76593
显示屏,8633,793274
冲击,7699,318119
闸阀,9251,70169
元件,5328,276906
校正,4721,197245
污泥,5743,171551
检测器,4693,53638
扳手,8396,233639
互感器,12863,157704
电焊机,4341,141363
岩棉,6115,122928
血清,4271,289696
除湿机,6526,43718
一体化,3967,300450
硬盘录像机,2449,54625
烘干,9326,253214
导轨,4533,135611
液位计,8421,41574
离心,35608,326302
粘度,8994,152330
质谱,3243,61708
压力传感器,5427,43767
大功率,4199,169711
烟气,4299,90263
光源,4736,138549
天平,11923,305296
电容器,4617,118132
填料,5985,80213
机柜,3975,116951
计数器,4789,114091
逆变器,3205,143051
变送器,14358,65739
分光光度计,4871,24404
废气,5437,186633
止回阀,7520,61019
温度传感器,5040,59779
油缸,3348,112306
线缆,2896,122559
调速,6580,182469
烘干机,4608,86769
负压,4831,111334
x射线,3462,62659
电子天平,4632,25430
电导率,6032,60462
霍尼韦尔,3623,44260
套管,4290,188629
密封圈,3842,88069
氨氮,3259,73001
直流电机,2897,75520
称重,8859,106697
防火,7414,1016012
母线,3371,91875
截止阀,6246,39958
稳压器,4919,57987
搅拌,18068,589080
保险丝,3484,270258
成像,6738,205826
柴油发电机,4265,66305
软管,5176,193370
粉碎机,4953,98632
温湿度,7830,94954
老化,6017,183674
机组,10733,409530
齿轮泵,4133,32230
传动,4410,355931
储罐,3493,122486
反应釜,5850,41689
贴片机,3504,29804
防静电,4204,94846
洁净,7344,161502
风速,5656,139028
检测仪器,4995,33909
环保设备,3120,97538
机电设备,1919,141710
清洗机,6800,92696
脱硫,5354,175514
灯管,4766,162884
加热器,6293,91238
哈希,3804,44482
压力变送器,4261,19036
可控硅,4115,54329
加湿器,4049,121851
避雷器,3771,41821
仪器设备,3273,55221
检测设备,5591,90056
桥架,3287,332505
冷却,11222,494790
配电柜,3437,102069
液位,16839,123914
增压泵,4391,64262
校验,5752,211630
熔断器,3916,49559
垫片,4455,97112
电能表,4423,51886
混合,6648,1010281
机械设备,2361,283464
拉力,8509,204830
气相色谱,6577,56912
扬程,3767,56229
发生器,10049,104453
气相,8952,104435
风量,3694,125841
鼓风机,3396,96210
光谱仪,7774,37549
梅特勒,4440,17422
液氮,4269,93319
喷头,3347,209947
熔点,2700,90183
液压泵,2189,47364
波纹管,4352,100485
换热器,3361,118759
激光器,3132,58482
探测,17033,257258
阀门有限公司,4124,41848
比重,3901,233231
测温,8041,84786
球机,2687,80622
温控,13935,279579
叶轮,3345,53712
流速,3365,141464
正泰,3523,64545
交流接触器,3252,41490
手持式,3454,29763
质粒,2301,65605
测序,2075,78452
电源线,2007,170615
可调,4513,141228
艾默生,3031,28408
模拟量,2677,40501
喷嘴,3842,63406
探伤,7305,96043
电位器,2550,49365
等离子,3860,155295
滤波器,3069,113281
减速器,3309,78436
霍尔,5340,152653
螺杆空压机,3812,29779
监控系统,4855,136950
接线端子,3440,42071
反渗透,4555,76286
微量,3902,187205
控制柜,3107,50641
吸尘器,2858,176509
灯珠,2730,88245
压滤机,4643,34302
电磁流量计,3496,16777
缓冲液,2221,37729
油封,3177,128892
计数,8230,504568
奥林巴斯,2497,62081
矩阵,3463,656098
研磨,4116,119530
水准仪,3571,49691
接近开关,3385,26185
二氧化氯,2323,29035
光栅,4507,67840
原子吸收,3490,34928
循环泵,3204,56211
开关柜,3783,61975
烘箱,4120,30089
智能电表,2697,36621
保护器,7592,132189
试验箱,6712,19519
气泵,3382,155152
液压缸,1504,38492
岩棉板,2437,37991
电流表,3785,70219
干燥机,5806,42084
纯化,4087,67749
在线监测,3775,40390
离心风机,3565,42370
制冰机,2573,40174
异步电动机,1491,32616
电线电缆,2097,70515
消解,3137,31467
thermo,2649,10451
扭力,5001,77623
流体,2406,166996
电气设备,1684,89926
活性,10226,430323
隔离开关,2795,32911
振动筛,2384,20842
污水处理设备,2838,23103
空气压缩机,2030,28085
搅拌器,4096,29874
培养箱,5389,20877
酶标仪,2888,13640
轴承尺寸,3248,32683
工控,4074,74853
热电阻,3839,23619
蒸发,4824,235733
福禄克,3245,19603
轴流风机,2116,29559
气相色谱仪,2606,13603
rs485,2243,26305
发电机组,3676,78216
泰克,2952,125684
消防泵,2413,31282
电抗器,3051,30401
测试标准,3108,89672
热敏电阻,2600,27739
汽油发电机,2468,22693
压力开关,3010,38494
喷枪,2210,59283
谐波,2338,50913
执行器,5034,35744
射线,5541,178199
除湿,9823,196222
载体,1617,170958
防盗,5088,910559
千斤顶,2645,96009
输送,7327,247220
双电源,2633,42385
柱塞泵,2730,27183
烟囱,3309,104016
金相,4796,70479
安川,5504,144510
接线盒,2771,44536
调压,7076,199288
水处理设备,6084,52352
网络摄像机,1603,24731
污水泵,2364,27916
光端机,2863,18165
检测试剂盒,2118,13345
rvv,940,20173
液相色谱,5145,51835
pt100,2367,16316
保温板,2900,82072
标准品,2648,134443
电压互感器,2330,27045
布袋除尘器,2656,19755
伺服驱动器,2179,28178
风机盘管,1680,54197
计量泵,3504,18170
螺杆泵,3166,18972
应力,3487,346682
显微,22935,275796
采集卡,2381,37692
三坐标,3380,68471
焊锡,2618,59409
丝杆,2349,80069
移液器,2650,10120
稳压,9637,156565
力矩,2900,85675
测量仪器,2726,25693
力士乐,2470,15048
冷水机,2392,22392
氨气,2185,79598
干式,2930,91080
压缩空气,2358,39052
探测仪,3768,35642
电解电容,2559,36158
接地线,1906,72864
电缆线,1420,68014
无损检测,1654,42898
分析仪器,2860,13356
拼接屏,2962,40886
导热系数,1491,33339
电加热,4193,79785
进样,3714,61514
位移,4462,177129
控制阀,3124,28643
测厚仪,4366,19560
赛默飞,2575,12951
直线,3800,777493
导电,2827,182539
自控,2408,85285
金属探测器,1876,14104
聚丙烯酰胺,1439,14929
经纬仪,2822,35748
泥浆,4124,124475
纯水,5935,78884
粘度计,3078,13832
磁珠,1579,22422
砝码,2864,25859
甲烷,3510,123125
液压机,1876,58344
电磁铁,1504,37649
机械密封,1720,25520
闸门,2377,103873
贴片电阻,2342,24654
绝缘电阻,3288,42620
测控,2684,72241
摇床,3026,15122
引物,1320,62368
五金,2160,875416
蒸馏,4002,131911
监测仪,3872,32888
电解,6186,364814
聚四氟乙烯,1959,19444
管件,2331,132009
废水处理,2095,60852
螺杆机,3466,60384
升压,2604,68801
一氧化碳,1989,77314
红外光谱,2508,35392
循环水,3040,72219
隔膜泵,3500,21199
增压,7324,288512
记录仪,5227,562073
时间继电器,2322,21819
调压器,2612,19833
分配器,2139,31357
浮球,3515,75456
隔膜,8120,78499
球磨机,1844,23760
fx3u,966,16474
控制箱,2128,34158
余氯,2017,23130
丹佛斯,2543,18602
单向阀,1980,31350
衡器,2313,86378
称重传感器,2239,10422
智能水表,1851,16193
绝缘子,2342,40172
物镜,1545,19134
溶解氧,2254,25330
细胞培养,2901,33401
导热油,2891,41998
四氟,2658,31058
真空断路器,1932,18325
直流电源,1918,25661
恒温恒湿,3363,18307
粗糙度,3468,72823
溢流阀,1653,18084
冷凝器,1272,60854
量具,1848,34158
华测,1817,45505
生物安全柜,1991,9390
电炉,2319,75222
晶闸管,1306,20964
无刷电机,1315,40217
ups电源,2490,32143
酰胺,4243,168034
石英砂,1767,42139
应变,3916,115117
工控机,1709,19797
照度,2854,57840
排气阀,2753,41546
熔接机,2599,17615
光电开关,1946,16580
超声波清洗机,1808,10167
电源模块,1565,21773
贴片电容,2439,25659
免疫组化,1249,42701
托利多,2417,16173
水平仪,2309,54503
防爆灯,2043,15850
废气处理,2098,45091
研华,1607,44291
烟尘,2043,32169
泵阀,3020,29805
补偿器,2381,35054
保温管,2749,30106
传感,76628,1052931
光纤收发器,1384,17137
信号发生器,1870,16879
三相电机,2648,70493
孔板,5147,153144
横河,2166,53162
高压清洗机,1622,16082
电桥,3739,42498
滤波,5059,243856
采样器,3098,13749
位移传感器,2413,11690
压力机,1369,29519
标准溶液,1300,23234
硫化氢,1552,57446
过滤网,1624,69149
水分测定仪,2078,7265
燃气锅炉,1285,57156
锡膏,1625,26811
干式变压器,1738,21817
振荡器,2940,27829
步进,6552,151667
中控,2052,732765
硬度计,4620,22689
滤膜,3852,41598
液压系统,1194,42998
储气罐,1511,27840
电子屏,1055,58858
核磁,879,145615
西门子变频器,2329,16069
光模块,1045,33002
sew,1911,16994
布袋,5440,163997
abb变频器,2050,17634
标准物质,1619,23584
超滤,2964,53441
高压电缆,1754,39086
元器件,1382,104285
蒸发器,1353,62882
碳刷,1244,36683
试验仪,4430,26134
液相色谱仪,1768,10919
洁净室,1667,19525
阿特拉斯,1324,21901
分光,8169,83127
避雷针,1050,36199
跳线,1861,79081
气体检测仪,2387,10223
安规,1745,46480
中海达,1601,31538
制动器,1853,53711
数字万用表,1919,24751
冷水机组,1288,23759
玻璃棉,2165,25414
称量,1534,29666
正压,1560,39618
减速,23230,435163
液压马达,1251,18863
管道泵,2014,14295
游标卡尺,1504,29306
测距仪,2997,29943
sdi,1714,16521
滤网,2821,162461
科学仪器,1478,12957
hplc,1050,21078
蜗轮,2858,29864
抛光机,1544,45282
粉碎,6365,252127
封口机,1611,42519
总氮,1133,29000
实验仪器,1628,19224
冷却水,680,23135
罗茨风机,1555,19502
加湿,1540,43144
棱镜,1317,56264
卡尺,3590,79762
输送机,3516,83655
山特,2401,74003
监视器,1319,52313
水份,1493,30710
电源适配器,1051,43729
胶管,2459,110272
透镜,1254,207599
千分尺,2044,25015
电力电缆,1531,34736
测试仪器,2131,13258
快速接头,1682,22206
起动,2111,200832
柴油发电机组,1196,14026
柱塞,4372,47709
多级,3869,86822
兆欧表,1802,13045
软化,3117,173264
电缆价格,2766,41668
燃烧器,2104,34857
调速器,1970,38749
彩超,977,528624
离子色谱,2329,17378
疏水阀,2316,11614
反渗透膜,1309,16755
总磷,1147,24699
密度计,1988,12536
坩埚,1408,30257
管式,3489,100913
反应器,1715,35936
浪涌,3067,53523
可燃气体,2568,25730
o型圈,1791,27412
灭菌器,2438,19835
深井泵,1523,13363
比例阀,1464,14272
拉曼,2242,98100
放大镜,1390,112682
变频电机,3438,54710
温控仪,1753,16625
扭力扳手,1624,11806
喷砂,2238,75000
扫描电镜,1149,15257
加热管,1685,36387
除尘设备,2302,25003
微机,2332,106480
xmt,812,5947
纯化水,1217,18552
电镜,2540,47997
过滤机,2044,17153
监测系统,2503,49826
试样,1307,31628
化学试剂,758,37114
轴承型号,2227,35765
三丰,2196,186704
干燥箱,4492,20873
自吸,2850,54056
电动执行器,1833,9349
泥浆泵,1370,14645
测距,5544,96755
waters,1498,8947
热继电器,1491,21645
拼接,4272,300957
软启动,2661,35315
制冷机,755,24253
万能试验机,2250,6447
浪涌保护器,1383,16719
水塔,1552,65916
研磨机,1405,22661
酸度计,1517,8722
分子筛,1242,28721
报警系统,2630,68804
提升机,1338,50447
高压柜,1136,28785
母线槽,1805,22594
曝气,1699,37531
拉力试验机,1802,4790
油烟,3155,784968
压机,29456,481765
无尘,2802,61806
水分仪,5836,22241
马弗炉,1588,8145
电压表,2063,50643
点胶机,1280,16142
电导率仪,2033,9611
离心管,1663,8983
滤纸,1445,29665
试验台,1988,18687
脱水机,2030,24299
排污泵,2423,15948
威乐,2027,76161
泵站,1898,66133
纯水机,1996,29561
膜片,1959,24346
sf6,1966,15670
高低温,2837,13936
箱变,1346,64973
行星,2328,262389
台达变频器,1848,13791
无功补偿,1912,26937
三菱变频器,1919,14692
净化工程,1328,20909
原子荧光,1205,11858
气浮,1580,25870
蒸汽锅炉,1450,33709
金卤灯,1187,11948
中频炉,968,26999
滤光片,1537,7600
质谱仪,1243,10896
液压油缸,732,20757
裂解,919,35127
滤油机,2226,9264
无尘车间,1386,14807
台达plc,1213,26343
sds,948,26682
超滤膜,1048,15206
光度计,6427,33625
漆包线,963,31700
信捷,1812,204964
电伴热,1401,7561
平衡阀,1636,12345
油烟净化器,759,20725
排线,952,172021
环网柜,1162,21468
蜂鸣器,880,48138
质量流量计,1592,8811
压力罐,1741,42824
蜗杆,2757,48429
整流器,1166,35404
浊度,2696,22515
无刷,1243,80682
数字式,1436,11896
喷砂机,1013,16097
仪器厂,1448,14596
水质检测,1322,28796
压敏电阻,1284,13482
海洋王,1242,15856
试块,1615,113263
发酵罐,978,16791
冷却器,1345,24357
絮凝剂,996,14116
色差,2678,115338
电热管,1097,16561
实验台,1247,14702
无功,2989,74231
楼宇对讲,1140,26433
减速电机,2678,30752
光栅尺,1397,8622
涡街流量计,1490,6831
软启动器,1263,13243
电动阀,1339,12615
切片机,1588,24560
测温仪,3165,19025
管接头,2600,63843
标样,1198,62695
监控摄像机,982,13148
赛多利斯,1428,4421
聚合氯化铝,758,10448
显色,1195,40290
电液,1821,46182
滚珠丝杠,636,15438
液氮罐,1799,10763
调光,1632,78428
行程开关,1381,16012
耐压试验,1906,15614
c65,151,2121
电子围栏,1213,13589
粒度,2612,45896
单相电机,816,25532
水浴,4136,60146
电导,7731,98751
检漏,2781,23355
三菱伺服,1953,21089
格兰富,1420,14539
霍尔传感器,2043,15967
离心式,1532,22911
电子元件,533,36450
内窥镜,1349,36381
净化设备,1661,24359
换向阀,2063,19074
渣浆泵,1481,8227
压片机,1763,11772
钽电容,1277,11537
自动化仪表,1301,12441
直线导轨,788,14585
监控器,1006,52128
仪表厂,1464,13973
高压电机,1018,18019
臭氧发生器,1151,8568
基恩士,1067,15101
低速,1377,166020
工业相机,1101,12315
滑块,884,66594
蠕动泵,1396,5473
冷干机,959,9104
防爆电机,1687,15611
测试设备,1794,22839
通风机,1411,33505
ptfe,990,16936
实验室设备,1661,23614
固态继电器,1260,10769
振荡,4506,70630
隔离器,1792,14761
bod,1304,22227
螺旋输送机,1034,10378
雷磁,1832,197311
开山,1072,51888
取样器,1237,8293
保护装置,1451,29902
限位开关,1154,13386
点焊机,1014,22010
高压泵,1005,13603
百分表,1261,16342
转染,910,20870
密封件,921,26424
大屏,1220,249977
b超,1775,1026354
试验设备,1731,10359
附件,1299,618240
比色皿,1173,7111
抗压,1027,54209
防雷器,1560,10539
金相显微镜,1262,5004
节流阀,1246,13358
脱硝,1330,51153
逆变,4202,187852
板式换热器,724,17911
电子台秤,1107,8127
报警主机,1119,17347
电缆型号,2495,35831
热成像,2015,27284
阀门厂,1087,16790
生化分析仪,917,10421
滑触线,1245,7199
燃气报警器,1736,15080
防潮,1444,105284
直流屏,1086,15791
除氧器,1076,10331
滤料,2600,31587
磁力搅拌器,1401,5300
箱式,2429,81586
超声波流量计,1316,6066
流式细胞仪,864,8333
威纶通,732,18250
摩擦系数,936,29212
pac,750,34541
筛网,1052,31770
电子显微镜,778,10133
皮带轮,774,44580
消声器,976,35788
生物技术,466,88049
调压阀,1159,13013
脱硫塔,1075,25688
防盗器,856,59439
转子流量计,1397,5914
减震器,925,127696
色度,1404,30717
温度变送器,1406,6739
滤布,1330,15205
实验设备,2929,40614
耐腐蚀,1468,21986
可燃,3429,86140
abi,1561,13895
冷冻机,802,11171
光电传感器,1173,9214
测绘仪器,874,11511
贝克曼,1128,11484
安川变频器,1457,8162
安川伺服,1347,12586
罗斯蒙特,1301,5397
电缆桥架,896,40981
叶片泵,1111,8850
净化车间,1291,14261
给水泵,1223,16663
电阻测试仪,2679,12475
油水分离器,681,15649
呼吸阀,1317,8761
报警仪,1578,10418
充电机,973,25701
烘干设备,1117,16584
液压站,676,13127
电子元器件,487,29981
鼓风干燥箱,1164,4751
滤器,22332,300748
混合机,1489,14972
blot,701,3684
电表箱,747,32477
分析天平,1500,9082
高低压,1264,50510
电加热器,1344,10712
齿轮油泵,1000,8586
转换开关,1373,19518
振动电机,1380,14545
气动阀,1114,9449
风淋室,1296,6490
控制仪,2816,30308
差压变送器,1659,7500
试验仪器,1662,14198
光度,8937,141682
控温,1260,29711
消火栓,1474,143648
大屏幕,1016,77335
比表面积,1206,17090
回弹仪,1301,15815
接插件,689,15026
光学显微镜,1029,10171
精密仪器,861,13559
温控阀,1100,9807
测试机,1762,22515
避雷,5703,137276
引风机,955,18678
气体报警器,1382,7624
电缆头,914,26740
回流焊,739,11254
压电,14243,431766
无油,1893,49166
多级泵,1416,9520
液压阀,894,11426
负荷开关,1413,16386
高效液相色谱,1328,15038
液晶拼接屏,901,7377
深井,2677,59722
金属探测仪,942,10315
对照品,676,14772
x光机,921,23475
紫外线灯,1769,48234
涡轮流量计,1152,4995
玻璃仪器,797,13228
安检,1732,477998
空气过滤器,1323,11907
移液枪,1069,9040
拓普康,1279,11788
干燥设备,1052,9760
氙灯,1275,15296
燃烧机,1222,26072
呼吸器,1945,32292
冷水,4263,369183
滤池,994,25808
应变片,1314,12399
烙铁,3627,76146
ika,1180,3540
温控表,995,8930
稳压电源,1986,26349
油压机,751,13705
蜗轮蜗杆,1448,16559
塑壳断路器,1189,15068
试压,887,54434
差压,7656,82683
磁力泵,1416,6321
松下伺服,1684,18993
加热棒,798,50082
台秤,2147,16792
603,897,12535
多肽,767,64942
卡箍,1088,27007
层析,2324,33898
螺杆压缩机,1181,14029
流量开关,1179,12706
二抗,806,39883
直埋,1767,32824
切断,2525,82267
可视对讲,894,26057
热量表,1274,14498
离子交换树脂,817,10272
电动调节阀,1684,7221
温度控制器,1000,10890
免疫荧光,415,15162
供水设备,2144,21395
三相电表,2138,30816
屏蔽泵,866,6929
软化水,1354,13976
电泳仪,1368,5224
汽车衡,1518,9121
可编程,1454,20141
高效过滤器,1287,8249
阻火器,1169,7064
山特ups,1066,8878
试验室,799,48857
温度控制,2876,56052
氧化锆,1129,34573
yjv22,420,4455
乳化,2235,104591
中间继电器,1074,13812
阴离子,787,26363
转速表,1021,37637
带式,2750,137816
风门,966,56430
检漏仪,1605,7460
振动台,1065,6729
气动隔膜泵,1134,5861
拉曼光谱,1290,11546
冲击试验机,1154,3822
干燥器,1132,14716
色差仪,1232,6192
潜污泵,934,10595
紫外灯,1098,20877
航空插头,789,8399
数显表,1113,6900
防毒面具,724,21588
片式,2746,48743
磁翻板液位计,1068,3481
近红外,1187,11014
色谱仪,6535,35464
盘根,1257,18498
水浴锅,1777,7969
防护服,757,17118
高频变压器,657,10618
拉力机,1363,4336
机器视觉,724,19849
微孔,1816,21308
电伴热带,1125,3937
浊度仪,1246,4956
温度表,966,21663
水位计,1425,10662
三次元,903,26181
荧光显微镜,965,5219
模温机,721,5610
试模,975,306643
高压开关柜,870,13315
太阳能电池,1406,47694
冻干机,849,5049
盐雾,2975,53371
moxa,1013,5478
磁粉,2332,32095
深沟球轴承,524,10105
消音器,949,45489
风速仪,1394,6838
太阳能电池板,635,15265
sick,900,12378
金属软管,712,19170
手轮,952,37743
培养皿,951,11623
激光测距仪,1047,8318
西门子触摸屏,1110,11339
分离机,826,23307
薄层,1529,36768
温湿度计,969,11354
红外测温仪,1562,8894
安防监控,926,24650
直流电阻,1481,12787
过滤棉,709,23579
表面粗糙度,901,21369
移液管,671,8901
气溶胶,858,13497
生化仪,1982,22689
上海人民,775,24622
钻床,1075,50044
监控设备,1254,52062
精密空调,792,15615
低压电器,457,10938
消防水泵,719,27266
热缩管,647,12653
泄压阀,967,26006
警灯,816,44084
6se,22,580
无尘室,804,8033
耐酸碱,666,12728
原子吸收光谱,909,6794
消毒机,1348,15905
真空干燥箱,1115,4157
排风机,765,22822
电除尘,1443,28157
直流电动机,390,14550
组合式,779,21476
液压千斤顶,768,9528
hv,885,38215
红外光谱仪,1167,5239
dna提取,1262,21775
冻干,1363,52100
混合器,1375,15196
化工设备,517,27904
驱动电源,752,22503
比色,3249,44523
异步电机,873,27153
监控安装,1935,85587
旋转蒸发仪,962,4341
威纶触摸屏,995,17186
仪器公司,12785,82923
人孔,567,50433
压片,2457,68979
夜视,1576,84459
电磁兼容,460,11756
通风柜,982,7767
浮球阀,1368,10813
加药,2833,145257
透射,1297,25899
气体分析仪,1108,4373
防盗报警器,770,8520
电磁加热,1423,29599
液位传感器,1148,6136
软水,2209,56938
顶空,1030,18209
变频器维修,1590,9632
灭菌锅,1837,16204
氮氧化物,460,21239
应急灯,821,43651
黏度,713,23234
超低温,1683,11917
板框压滤机,833,5652
泊头市,528,25429
过电压,1071,14729
滚珠丝杆,481,10478
双壁波纹管,540,16593
伴热带,2223,9102
法兰盘,667,24029
隔离变压器,984,10170
活塞式,1347,15249
煤质,806,16515
电力变压器,835,16634
水环真空泵,1444,7551
人机界面,633,8719
阀门制造,879,7555
切换器,983,17436
红外对射,1840,32516
崂应,746,3105
液位开关,1486,8378
除尘布袋,4262,33725
蛋白酶,1217,47695
超低温冰箱,907,3122
氯苯,1131,35120
防火阀,480,28054
制氮机,751,6054
电阻器,978,12495
同步电机,727,23423
盐雾试验,1715,17445
谱仪,20928,131432
磅秤,1920,10958
水封,830,32009
水泵厂,624,12601
多级离心泵,955,5517
伺服阀,765,5945
时控开关,818,13935
阳离子,944,35266
电抗,3662,50147
频谱仪,908,12036
排烟风机,793,20276
ict,490,16197
齿条,790,30764
旋转接头,615,6582
声级计,945,4097
冷凝水,713,28264
滑环,1255,8593
滤袋,2340,23903
电动蝶阀,1450,6514
电位滴定仪,787,3825
光纤熔接机,850,4438
采血管,732,14191
应用领域,550,31082
恒温箱,945,7470
防爆电器,578,6435
生物显微镜,1025,8050
超纯水,1971,10374
陀螺仪,804,62169
废气处理设备,677,7677
液位变送器,1066,4585
夜视仪,746,16140
电流传感器,853,5648
声光报警器,734,7920
橡塑保温,1385,16568
阀杆,1885,17253
容量瓶,556,12478
压力试验机,942,3065
冷冻干燥机,798,3250
安检门,500,13155
风阀,772,19280
烧杯,625,47520
凋亡,748,25123
威图,819,79617
英威腾,805,9503
絮凝,1417,28506
费斯托,744,6070
量热仪,678,4029
贴片电感,986,5673
吸收塔,668,17297
药敏,563,23510
亚德客,643,9797
太阳能板,1509,82649
闭式,1745,270668
振动器,1049,18876
空气呼吸器,764,8715
科仪,3494,77342
pall,851,3845
液质,1163,55016
齿轮减速机,1194,9834
袋式除尘器,970,7261
料位计,1143,5637
螺杆式空压机,768,5886
温湿度传感器,922,6074
收发器,1944,31641
ffu,950,7087
耐压测试仪,955,4112
直线电机,693,9917
电热板,780,13287
抛丸机,526,15835
综合测试仪,873,3552
风幕机,635,9679
功率计,1641,11196
烟气分析仪,927,3113
测振仪,1024,4701
烟雾报警器,626,10768
冲击试验,2704,15020
抄表,1459,54030
真空计,782,3626
电机型号,1406,18090
无负压供水,732,5666
抽湿机,735,6329
枪头,824,59902
轴流泵,703,6160
施耐德变频器,835,7770
内毒素,668,21687
led灯管,977,23319
电动阀门,877,6389
减速箱,731,18669
温控开关,738,19612
安全栅,956,4505
高压风机,1750,9089
按钮开关,755,14800
感温,1231,43697
无塔供水,993,12026
漏电断路器,843,13900
蓄能器,505,8498
隔膜阀,1218,5013
油机,9411,557213
富士变频器,917,5792
水泵电机,1108,18815
红外热像仪,879,4105
蜗杆减速机,881,4479
喷淋塔,451,10784
直流稳压电源,822,8572
火灾报警,1088,51860
工业自动化,609,17786
视镜,1658,512230
滴定管,637,16678
执行机构,1556,13298
刀开关,1162,20589
烙铁头,820,10071
罗茨鼓风机,496,4801
压力计,1140,6466
密理博,946,3094
气体检测,3359,19006
控制电缆,1012,13062
气源,948,28801
透射电镜,463,8407
力控,656,67236
电缆厂,557,32495
网络分析仪,854,4484
磁性开关,922,7335
照度计,940,4578
信捷plc,735,13572
测量系统,1011,17456
加速度传感器,968,6838
混凝土搅拌机,563,8069
绝缘电阻测试,908,8648
膨胀节,628,9581
皮带秤,886,7789
摆线针轮,675,6276
法兰式,863,5748
费休,870,80103
防雷接地,762,38898
hmi,501,11761
过滤设备,1042,10377
联网报警,823,8159
校验仪,1539,4764
水质监测,610,14812
孔板流量计,885,4654
聚氨酯保温管,862,4973
旋光仪,914,4042
96孔板,1126,7452
点胶,808,49436
断路,19463,289197
信号源,661,34424
气动蝶阀,1352,5280
阻垢剂,728,9108
大容量,757,56068
砂轮机,682,14582
欠压,938,24947
现场总线,362,5237
快克,606,43991
切断阀,1438,10576
纠偏,745,15694
高压开关,2452,38882
